year,month,day,hour,half,equsid
2018,1,20,2,1,"{2, 3, 4}"
2018,1,20,2,1,"{2, 3, 4}"
2018,1,20,3,0,"{2, 3, 4}"
2018,1,20,3,0,"{2, 3, 4}"
2018,1,20,3,0,"{2, 3, 4}"
2018,1,20,3,1,"{2, 3, 4}"
2018,1,20,3,1,"{2, 3, 4}"
2018,1,20,3,1,"{2, 3, 4}"
2018,1,20,4,0,"{2, 3, 4}"
2018,1,20,4,0,"{2, 3, 4}"
2018,1,20,4,0,"{2, 3, 4}"
2018,1,20,4,1,"{2, 3, 4}"
2018,1,20,4,1,"{2, 3, 4}"
2018,1,20,4,1,"{2, 3, 4}"
2018,1,20,5,0,"{2, 3, 4}"
2018,1,20,5,0,"{2, 3, 4}"
2018,1,20,5,0,"{2, 3, 4}"
2018,1,20,5,1,"{2, 3, 4}"
2018,1,20,5,1,"{2, 3, 4}"
2018,1,20,5,1,"{2, 3, 4}"
2018,1,20,6,0,"{2, 3, 4}"
2018,1,20,6,0,"{2, 3, 4}"
2018,1,20,6,0,"{2, 3, 4}"
2018,1,20,6,1,"{2, 3, 4}"
2018,1,20,6,1,"{2, 3, 4}"
2018,1,20,6,1,"{2, 3, 4}"
2018,1,20,7,0,"{2, 3, 4}"
2018,1,20,7,0,"{2, 3, 4}"
2018,1,20,7,0,"{2, 3, 4}"
2018,1,20,7,1,"{2, 3, 4}"
2018,1,20,7,1,"{2, 3, 4}"
2018,1,20,7,1,"{2, 3, 4}"
2018,1,20,8,0,"{2, 3, 4}"
2018,1,20,8,0,"{2, 3, 4}"
2018,1,20,8,0,"{2, 3, 4}"
2018,1,20,8,1,"{2, 3, 4}"
2018,1,20,8,1,"{2, 3, 4}"
2018,1,20,8,1,"{2, 3, 4}"
2018,1,20,9,0,"{2, 3, 4}"
2018,1,20,9,0,"{2, 3, 4}"
2018,1,20,9,0,"{2, 3, 4}"
2018,1,20,9,1,"{2, 3, 4}"
2018,1,20,9,1,"{2, 3, 4}"
2018,1,20,9,1,"{2, 3, 4}"
2018,1,20,10,0,"{2, 3, 4}"
2018,1,20,10,0,"{2, 3, 4}"
2018,1,20,10,0,"{2, 3, 4}"
2018,1,20,10,1,"{2, 3, 4}"
2018,1,20,10,1,"{2, 3, 4}"
2018,1,20,10,1,"{2, 3, 4}"
2018,1,20,11,0,"{2, 3, 4}"
2018,1,20,11,0,"{2, 3, 4}"
2018,1,20,11,0,"{2, 3, 4}"
2018,1,20,11,1,"{2, 3, 4}"
2018,1,20,11,1,"{2, 3, 4}"
2018,1,20,11,1,"{2, 3, 4}"
2018,1,20,12,0,"{2, 3, 4}"
2018,1,20,12,0,"{2, 3, 4}"
2018,1,20,12,0,"{2, 3, 4}"
2018,1,20,12,1,"{2, 3, 4}"
2018,1,20,12,1,"{2, 3, 4}"
2018,1,20,12,1,"{2, 3, 4}"
2018,1,20,13,0,"{2, 3, 4}"
2018,1,20,13,0,"{2, 3, 4}"
2018,1,20,13,0,"{2, 3, 4}"
2018,1,20,13,1,"{2, 3, 4}"
2018,1,20,13,1,"{2, 3, 4}"
2018,1,20,13,1,"{2, 3, 4}"
2018,1,20,14,0,"{2, 3, 4}"
2018,1,20,14,0,"{2, 3, 4}"
2018,1,20,14,0,"{2, 3, 4}"
2018,1,20,14,1,"{2, 3, 4}"
2018,1,20,14,1,"{2, 3, 4}"
2018,1,20,14,1,"{2, 3, 4}"
2018,1,20,15,0,"{2, 3, 4}"
2018,1,20,15,0,"{2, 3, 4}"
2018,1,20,15,0,"{2, 3, 4}"
2018,1,20,15,1,"{2, 3, 4}"
2018,1,20,15,1,"{2, 3, 4}"
2018,1,20,15,1,"{2, 3, 4}"
2018,1,20,16,0,"{2, 3, 4}"
2018,1,20,16,0,"{2, 3, 4}"
2018,1,20,16,0,"{2, 3, 4}"
2018,1,20,16,1,"{2, 3, 4}"
2018,1,20,16,1,"{2, 3, 4}"
2018,1,20,16,1,"{2, 3, 4}"
2018,1,20,17,0,"{2, 3, 4}"
2018,1,20,17,0,"{2, 3, 4}"
2018,1,20,17,0,"{2, 3, 4}"
2018,1,20,17,1,"{2, 3, 4}"
2018,1,20,17,1,"{2, 3, 4}"
2018,1,20,17,1,"{2, 3, 4}"
2018,1,20,18,0,"{2, 3, 4}"
2018,1,20,18,0,"{2, 3, 4}"
2018,1,20,18,0,"{2, 3, 4}"
2018,1,20,18,1,"{2, 3, 4}"
2018,1,20,18,1,"{2, 3, 4}"
2018,1,20,18,1,"{2, 3, 4}"
2018,1,20,19,0,"{2, 3, 4}"
2018,1,20,19,0,"{2, 3, 4}"
2018,1,20,19,0,"{2, 3, 4}"
2018,1,20,19,1,"{2, 3, 4}"
2018,1,20,19,1,"{2, 3, 4}"
2018,1,20,19,1,"{2, 3, 4}"
2018,1,20,20,0,"{2, 3, 4}"
2018,1,20,20,0,"{2, 3, 4}"
2018,1,20,20,0,"{2, 3, 4}"
2018,1,20,20,1,"{2, 3, 4}"
2018,1,20,20,1,"{2, 3, 4}"
2018,1,20,20,1,"{2, 3, 4}"
2018,1,20,21,0,"{2, 3, 4}"
2018,1,20,21,0,"{2, 3, 4}"
2018,1,20,21,0,"{2, 3, 4}"
2018,1,20,21,1,"{2, 3, 4}"
2018,1,20,21,1,"{2, 3, 4}"
2018,1,20,21,1,"{2, 3, 4}"
2018,1,20,22,0,"{2, 3, 4}"
2018,1,20,22,0,"{2, 3, 4}"
2018,1,20,22,0,"{2, 3, 4}"
2018,1,20,22,1,"{2, 3, 4}"
2018,1,20,22,1,"{2, 3, 4}"
2018,1,20,22,1,"{2, 3, 4}"
2018,1,20,23,0,"{2, 3, 4}"
2018,1,20,23,0,"{2, 3, 4}"
2018,1,20,23,0,"{2, 3, 4}"
2018,1,20,23,1,"{2, 3, 4}"
2018,1,20,23,1,"{2, 3, 4}"
2018,1,20,23,1,"{2, 3, 4}"
2018,1,21,0,0,"{2, 3, 4}"
2018,1,21,0,0,"{2, 3, 4}"
2018,1,21,0,0,"{2, 3, 4}"
2018,1,21,0,1,"{2, 3, 4}"
2018,1,21,0,1,"{2, 3, 4}"
2018,1,21,0,1,"{2, 3, 4}"
2018,1,21,1,0,"{2, 3, 4}"
2018,1,21,1,0,"{2, 3, 4}"
2018,1,21,1,0,"{2, 3, 4}"
2018,1,21,1,1,"{2, 3, 4}"
2018,1,21,1,1,"{2, 3, 4}"
2018,1,21,1,1,"{2, 3, 4}"
2018,1,21,2,0,"{2, 3, 4}"
2018,1,21,2,0,"{2, 3, 4}"
2018,1,21,2,0,"{2, 3, 4}"
2018,1,21,2,1,"{2, 3, 4}"
2018,1,21,2,1,"{2, 3, 4}"
2018,1,21,2,1,"{2, 3, 4}"
2018,1,21,3,0,"{2, 3, 4}"
2018,1,21,3,0,"{2, 3, 4}"
2018,1,21,3,0,"{2, 3, 4}"
2018,1,21,3,1,"{2, 3, 4}"
2018,1,21,3,1,"{2, 3, 4}"
2018,1,21,3,1,"{2, 3, 4}"
2018,1,21,4,0,"{2, 3, 4}"
2018,1,21,4,0,"{2, 3, 4}"
2018,1,21,4,0,"{2, 3, 4}"
2018,1,21,4,1,"{2, 3, 4}"
2018,1,21,4,1,"{2, 3, 4}"
2018,1,21,4,1,"{2, 3, 4}"
2018,1,21,5,0,"{2, 3, 4}"
2018,1,21,5,0,"{2, 3, 4}"
2018,1,21,5,0,"{2, 3, 4}"
2018,1,21,5,1,"{2, 3, 4}"
2018,1,21,5,1,"{2, 3, 4}"
2018,1,21,5,1,"{2, 3, 4}"
2018,1,21,6,0,"{2, 3, 4}"
2018,1,21,6,0,"{2, 3, 4}"
2018,1,21,6,0,"{2, 3, 4}"
2018,1,21,6,1,"{2, 3, 4}"
2018,1,21,6,1,"{2, 3, 4}"
2018,1,21,6,1,"{2, 3, 4}"
2018,1,21,7,0,"{2, 3, 4}"
2018,1,21,7,0,"{2, 3, 4}"
2018,1,21,7,0,"{2, 3, 4}"
2018,1,21,7,1,"{2, 3, 4}"
2018,1,21,7,1,"{2, 3, 4}"
2018,1,21,7,1,"{2, 3, 4}"
2018,1,21,8,0,"{2, 3, 4}"
2018,1,21,8,0,"{2, 3, 4}"
2018,1,21,8,0,"{2, 3, 4}"
2018,1,21,8,1,"{2, 3, 4}"
2018,1,21,8,1,"{2, 3, 4}"
2018,1,21,8,1,"{2, 3, 4}"
2018,1,21,9,0,"{2, 3, 4}"
2018,1,21,9,0,"{2, 3, 4}"
2018,1,21,9,0,"{2, 3, 4}"
2018,1,21,9,1,"{2, 3, 4}"
2018,1,21,9,1,"{2, 3, 4}"
2018,1,21,9,1,"{2, 3, 4}"
2018,1,21,10,0,"{2, 3, 4}"
2018,1,21,10,0,"{2, 3, 4}"
2018,1,21,10,0,"{2, 3, 4}"
2018,1,21,10,1,"{2, 3, 4}"
2018,1,21,10,1,"{2, 3, 4}"
2018,1,21,10,1,"{2, 3, 4}"
2018,1,21,11,0,"{2, 3, 4}"
2018,1,21,11,0,"{2, 3, 4}"
2018,1,21,11,0,"{2, 3, 4}"
2018,1,21,11,1,"{2, 3, 4}"
2018,1,21,11,1,"{2, 3, 4}"
2018,1,21,11,1,"{2, 3, 4}"
2018,1,21,12,0,"{2, 3, 4}"
2018,1,21,12,0,"{2, 3, 4}"
2018,1,21,12,0,"{2, 3, 4}"
2018,1,21,12,1,"{2, 3, 4}"
2018,1,21,12,1,"{2, 3, 4}"
2018,1,21,12,1,"{2, 3, 4}"
2018,1,21,13,0,"{2, 3, 4}"
2018,1,21,13,0,"{2, 3, 4}"
2018,1,21,13,0,"{2, 3, 4}"
2018,1,21,13,1,"{2, 3, 4}"
2018,1,21,13,1,"{2, 3, 4}"
2018,1,21,13,1,"{2, 3, 4}"
2018,1,21,14,0,"{2, 3, 4}"
2018,1,21,14,0,"{2, 3, 4}"
2018,1,21,14,0,"{2, 3, 4}"
2018,1,21,14,1,"{2, 3, 4}"
2018,1,21,14,1,"{2, 3, 4}"
2018,1,21,14,1,"{2, 3, 4}"
2018,1,21,15,0,"{2, 3, 4}"
2018,1,21,15,0,"{2, 3, 4}"
2018,1,21,15,0,"{2, 3, 4}"
2018,1,21,15,1,"{2, 3, 4}"
2018,1,21,15,1,"{2, 3, 4}"
2018,1,21,15,1,"{2, 3, 4}"
2018,1,21,16,0,"{2, 3, 4}"
2018,1,21,16,0,"{2, 3, 4}"
2018,1,21,16,0,"{2, 3, 4}"
2018,1,21,16,1,"{2, 3, 4}"
2018,1,21,16,1,"{2, 3, 4}"
2018,1,21,16,1,"{2, 3, 4}"
2018,1,21,17,0,"{2, 3, 4}"
2018,1,21,17,0,"{2, 3, 4}"
2018,1,21,17,0,"{2, 3, 4}"
2018,1,21,17,1,"{2, 3, 4}"
2018,1,21,17,1,"{2, 3, 4}"
2018,1,21,17,1,"{2, 3, 4}"
2018,1,21,18,0,"{2, 3, 4}"
2018,1,21,18,0,"{2, 3, 4}"
2018,1,21,18,0,"{2, 3, 4}"
2018,1,21,18,1,"{2, 3, 4}"
2018,1,21,18,1,"{2, 3, 4}"
2018,1,21,18,1,"{2, 3, 4}"
2018,1,21,19,0,"{2, 3, 4}"
2018,1,21,19,0,"{2, 3, 4}"
2018,1,21,19,0,"{2, 3, 4}"
2018,1,21,19,1,"{2, 3, 4}"
2018,1,21,19,1,"{2, 3, 4}"
2018,1,21,19,1,"{2, 3, 4}"
2018,1,21,20,0,"{2, 3, 4}"
2018,1,21,20,0,"{2, 3, 4}"
2018,1,21,20,0,"{2, 3, 4}"
2018,1,21,20,1,"{2, 3, 4}"
2018,1,21,20,1,"{2, 3, 4}"
2018,1,21,20,1,"{2, 3, 4}"
2018,1,21,21,0,"{2, 3, 4}"
2018,1,21,21,0,"{2, 3, 4}"
2018,1,21,21,0,"{2, 3, 4}"
2018,1,21,21,1,"{2, 3, 4}"
2018,1,21,21,1,"{2, 3, 4}"
2018,1,21,21,1,"{2, 3, 4}"
2018,1,21,22,0,"{2, 3, 4}"
2018,1,21,22,0,"{2, 3, 4}"
2018,1,21,22,0,"{2, 3, 4}"
2018,1,21,22,1,"{2, 3, 4}"
2018,1,21,22,1,"{2, 3, 4}"
2018,1,21,22,1,"{2, 3, 4}"
2018,1,21,23,0,"{2, 3, 4}"
2018,1,21,23,0,"{2, 3, 4}"
2018,1,21,23,0,"{2, 3, 4}"
2018,1,21,23,1,"{2, 3, 4}"
2018,1,21,23,1,"{2, 3, 4}"
2018,1,21,23,1,"{2, 3, 4}"
2018,1,22,0,0,"{2, 3, 4}"
2018,1,22,0,0,"{2, 3, 4}"
2018,1,22,0,0,"{2, 3, 4}"
2018,1,22,0,1,"{2, 3, 4}"
2018,1,22,0,1,"{2, 3, 4}"
2018,1,22,0,1,"{2, 3, 4}"
2018,1,22,1,0,"{2, 3, 4}"
2018,1,22,1,0,"{2, 3, 4}"
2018,1,22,1,0,"{2, 3, 4}"
2018,1,22,1,1,"{2, 3, 4}"
2018,1,22,1,1,"{2, 3, 4}"
2018,1,22,1,1,"{2, 3, 4}"
2018,1,22,2,0,"{2, 3, 4}"
2018,1,22,2,0,"{2, 3, 4}"
2018,1,22,2,0,"{2, 3, 4}"
2018,1,22,2,1,"{2, 3, 4}"
2018,1,22,2,1,"{2, 3, 4}"
2018,1,22,2,1,"{2, 3, 4}"
2018,1,22,3,0,"{2, 3, 4}"
2018,1,22,3,0,"{2, 3, 4}"
2018,1,22,3,0,"{2, 3, 4}"
2018,1,22,3,1,"{2, 3, 4}"
2018,1,22,3,1,"{2, 3, 4}"
2018,1,22,3,1,"{2, 3, 4}"
2018,1,22,4,0,"{2, 3, 4}"
2018,1,22,4,0,"{2, 3, 4}"
2018,1,22,4,0,"{2, 3, 4}"
2018,1,22,4,1,"{2, 3, 4}"
2018,1,22,4,1,"{2, 3, 4}"
2018,1,22,4,1,"{2, 3, 4}"
2018,1,22,5,0,"{2, 3, 4}"
2018,1,22,5,0,"{2, 3, 4}"
2018,1,22,5,0,"{2, 3, 4}"
2018,1,22,5,1,"{2, 3, 4}"
2018,1,22,5,1,"{2, 3, 4}"
2018,1,22,5,1,"{2, 3, 4}"
2018,1,22,6,0,"{2, 3, 4}"
2018,1,22,6,0,"{2, 3, 4}"
2018,1,22,6,0,"{2, 3, 4}"
2018,1,22,6,1,"{2, 3, 4}"
2018,1,22,6,1,"{2, 3, 4}"
2018,1,22,6,1,"{2, 3, 4}"
2018,1,22,7,0,"{2, 3, 4}"
2018,1,22,7,0,"{2, 3, 4}"
2018,1,22,7,0,"{2, 3, 4}"
2018,1,22,7,1,"{2, 3, 4}"
2018,1,22,7,1,"{2, 3, 4}"
2018,1,22,7,1,"{2, 3, 4}"
2018,1,22,8,0,"{2, 3, 4}"
2018,1,22,8,0,"{2, 3, 4}"
2018,1,22,8,0,"{2, 3, 4}"
2018,1,22,8,1,"{2, 3, 4}"
2018,1,22,8,1,"{2, 3, 4}"
2018,1,22,8,1,"{2, 3, 4}"
2018,1,22,9,0,"{2, 3, 4}"
2018,1,22,9,0,"{2, 3, 4}"
2018,1,22,9,0,"{2, 3, 4}"
2018,1,22,9,1,"{2, 3, 4}"
2018,1,22,9,1,"{2, 3, 4}"
2018,1,22,9,1,"{2, 3, 4}"
2018,1,22,10,0,"{2, 3, 4}"
2018,1,22,10,0,"{2, 3, 4}"
2018,1,22,10,0,"{2, 3, 4}"
2018,1,22,10,1,"{2, 3, 4}"
2018,1,22,10,1,"{2, 3, 4}"
2018,1,22,10,1,"{2, 3, 4}"
2018,1,22,11,0,"{2, 3, 4}"
2018,1,22,11,0,"{2, 3, 4}"
2018,1,22,11,0,"{2, 3, 4}"
2018,1,22,11,1,"{2, 3, 4}"
2018,1,22,11,1,"{2, 3, 4}"
2018,1,22,11,1,"{2, 3, 4}"
2018,1,22,12,0,"{2, 3, 4}"
2018,1,22,12,0,"{2, 3, 4}"
2018,1,22,12,0,"{2, 3, 4}"
2018,1,22,12,1,"{2, 3, 4}"
2018,1,22,12,1,"{2, 3, 4}"
2018,1,22,12,1,"{2, 3, 4}"
2018,1,22,13,0,"{2, 3, 4}"
2018,1,22,13,0,"{2, 3, 4}"
2018,1,22,13,0,"{2, 3, 4}"
2018,1,22,13,1,"{2, 3, 4}"
2018,1,22,13,1,"{2, 3, 4}"
2018,1,22,13,1,"{2, 3, 4}"
2018,1,22,14,0,"{2, 3, 4}"
2018,1,22,14,0,"{2, 3, 4}"
2018,1,22,14,0,"{2, 3, 4}"
2018,1,22,14,1,"{2, 3, 4}"
2018,1,22,14,1,"{2, 3, 4}"
2018,1,22,14,1,"{2, 3, 4}"
2018,1,22,15,0,"{2, 3, 4}"
2018,1,22,15,0,"{2, 3, 4}"
2018,1,22,15,0,"{2, 3, 4}"
2018,1,22,15,1,"{2, 3, 4}"
2018,1,22,15,1,"{2, 3, 4}"
2018,1,22,15,1,"{2, 3, 4}"
2018,1,22,16,0,"{2, 3, 4}"
2018,1,22,16,0,"{2, 3, 4}"
2018,1,22,16,0,"{2, 3, 4}"
2018,1,22,16,1,"{2, 3, 4}"
2018,1,22,16,1,"{2, 3, 4}"
2018,1,22,16,1,"{2, 3, 4}"
2018,1,22,17,0,"{2, 3, 4}"
2018,1,22,17,0,"{2, 3, 4}"
2018,1,22,17,0,"{2, 3, 4}"
2018,1,22,17,1,"{2, 3, 4}"
2018,1,22,17,1,"{2, 3, 4}"
2018,1,22,17,1,"{2, 3, 4}"
2018,1,22,18,0,"{2, 3, 4}"
2018,1,22,18,0,"{2, 3, 4}"
2018,1,22,18,0,"{2, 3, 4}"
2018,1,22,18,1,"{2, 3, 4}"
2018,1,22,18,1,"{2, 3, 4}"
2018,1,22,18,1,"{2, 3, 4}"
2018,1,22,19,0,"{2, 3, 4}"
2018,1,22,19,0,"{2, 3, 4}"
2018,1,22,19,0,"{2, 3, 4}"
2018,1,22,19,1,"{2, 3, 4}"
2018,1,22,19,1,"{2, 3, 4}"
2018,1,22,19,1,"{2, 3, 4}"
2018,1,22,20,0,"{2, 3, 4}"
2018,1,22,20,0,"{2, 3, 4}"
2018,1,22,20,0,"{2, 3, 4}"
2018,1,22,20,1,"{2, 3, 4}"
2018,1,22,20,1,"{2, 3, 4}"
2018,1,22,20,1,"{2, 3, 4}"
2018,1,22,21,0,"{2, 3, 4}"
2018,1,22,21,0,"{2, 3, 4}"
2018,1,22,21,0,"{2, 3, 4}"
2018,1,22,21,1,"{2, 3, 4}"
2018,1,22,21,1,"{2, 3, 4}"
2018,1,22,21,1,"{2, 3, 4}"
2018,1,22,22,0,"{2, 3, 4}"
2018,1,22,22,0,"{2, 3, 4}"
2018,1,22,22,0,"{2, 3, 4}"
2018,1,22,22,1,"{2, 3, 4}"
2018,1,22,22,1,"{2, 3, 4}"
2018,1,22,22,1,"{2, 3, 4}"
2018,1,22,23,0,"{2, 3, 4}"
2018,1,22,23,0,"{2, 3, 4}"
2018,1,22,23,0,"{2, 3, 4}"
2018,1,22,23,1,"{2, 3, 4}"
2018,1,22,23,1,"{2, 3, 4}"
2018,1,22,23,1,"{2, 3, 4}"
2018,1,23,0,0,"{2, 3, 4}"
2018,1,23,0,0,"{2, 3, 4}"
2018,1,23,0,0,"{2, 3, 4}"
2018,1,23,0,1,"{2, 3, 4}"
2018,1,23,0,1,"{2, 3, 4}"
2018,1,23,0,1,"{2, 3, 4}"
2018,1,23,1,0,"{2, 3, 4}"
2018,1,23,1,0,"{2, 3, 4}"
2018,1,23,1,0,"{2, 3, 4}"
2018,1,23,1,1,"{2, 3, 4}"
2018,1,23,1,1,"{2, 3, 4}"
2018,1,23,1,1,"{2, 3, 4}"
2018,1,23,2,0,"{2, 3, 4}"
2018,1,23,2,0,"{2, 3, 4}"
2018,1,23,2,0,"{2, 3, 4}"
2018,1,23,2,1,"{2, 3, 4}"
2018,1,23,2,1,"{2, 3, 4}"
2018,1,23,2,1,"{2, 3, 4}"
2018,1,23,3,0,"{2, 3, 4}"
2018,1,23,3,0,"{2, 3, 4}"
2018,1,23,3,0,"{2, 3, 4}"
2018,1,23,3,1,"{2, 3, 4}"
2018,1,23,3,1,"{2, 3, 4}"
2018,1,23,3,1,"{2, 3, 4}"
2018,1,23,4,0,"{2, 3, 4}"
2018,1,23,4,0,"{2, 3, 4}"
2018,1,23,4,0,"{2, 3, 4}"
2018,1,23,4,1,"{2, 3, 4}"
2018,1,23,4,1,"{2, 3, 4}"
2018,1,23,4,1,"{2, 3, 4}"
2018,1,23,5,0,"{2, 3, 4}"
2018,1,23,5,0,"{2, 3, 4}"
2018,1,23,5,0,"{2, 3, 4}"
2018,1,23,5,1,"{2, 3, 4}"
2018,1,23,5,1,"{2, 3, 4}"
2018,1,23,5,1,"{2, 3, 4}"
2018,1,23,6,0,"{2, 3, 4}"
2018,1,23,6,0,"{2, 3, 4}"
2018,1,23,6,0,"{2, 3, 4}"
2018,1,23,6,1,"{2, 3, 4}"
2018,1,23,6,1,"{2, 3, 4}"
2018,1,23,6,1,"{2, 3, 4}"
2018,1,23,7,0,"{2, 3, 4}"
2018,1,23,7,0,"{2, 3, 4}"
2018,1,23,7,0,"{2, 3, 4}"
2018,1,23,7,1,"{2, 3, 4}"
2018,1,23,7,1,"{2, 3, 4}"
2018,1,23,7,1,"{2, 3, 4}"
2018,1,23,8,0,"{2, 3, 4}"
2018,1,23,8,0,"{2, 3, 4}"
2018,1,23,8,0,"{2, 3, 4}"
2018,1,23,8,1,"{2, 3, 4}"
2018,1,23,8,1,"{2, 3, 4}"
2018,1,23,8,1,"{2, 3, 4}"
2018,1,23,9,0,"{2, 3, 4}"
2018,1,23,9,0,"{2, 3, 4}"
2018,1,23,9,0,"{2, 3, 4}"
2018,1,23,9,1,"{2, 3, 4}"
2018,1,23,9,1,"{2, 3, 4}"
2018,1,23,9,1,"{2, 3, 4}"
2018,1,23,10,0,"{2, 3, 4}"
2018,1,23,10,0,"{2, 3, 4}"
2018,1,23,10,0,"{2, 3, 4}"
2018,1,23,10,1,"{2, 3, 4}"
2018,1,23,10,1,"{2, 3, 4}"
2018,1,23,10,1,"{2, 3, 4}"
2018,1,23,11,0,"{2, 3, 4}"
2018,1,23,11,0,"{2, 3, 4}"
2018,1,23,11,0,"{2, 3, 4}"
2018,1,23,11,1,"{2, 3, 4}"
2018,1,23,11,1,"{2, 3, 4}"
2018,1,23,11,1,"{2, 3, 4}"
2018,1,23,12,0,"{2, 3, 4}"
2018,1,23,12,0,"{2, 3, 4}"
2018,1,23,12,0,"{2, 3, 4}"
2018,1,23,12,1,"{2, 3, 4}"
2018,1,23,12,1,"{2, 3, 4}"
2018,1,23,12,1,"{2, 3, 4}"
2018,1,23,13,0,"{2, 3, 4}"
2018,1,23,13,0,"{2, 3, 4}"
2018,1,23,13,0,"{2, 3, 4}"
2018,1,23,13,1,"{2, 3, 4}"
2018,1,23,13,1,"{2, 3, 4}"
2018,1,23,13,1,"{2, 3, 4}"
2018,1,23,14,0,"{2, 3, 4}"
2018,1,23,14,0,"{2, 3, 4}"
2018,1,23,14,0,"{2, 3, 4}"
2018,1,23,14,1,"{2, 3, 4}"
2018,1,23,14,1,"{2, 3, 4}"
2018,1,23,14,1,"{2, 3, 4}"
2018,1,23,15,0,"{2, 3, 4}"
2018,1,23,15,0,"{2, 3, 4}"
2018,1,23,15,0,"{2, 3, 4}"
2018,1,23,15,1,"{2, 3, 4}"
2018,1,23,15,1,"{2, 3, 4}"
2018,1,23,15,1,"{2, 3, 4}"
2018,1,23,16,0,"{2, 3, 4}"
2018,1,23,16,0,"{2, 3, 4}"
2018,1,23,16,0,"{2, 3, 4}"
2018,2,26,12,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,12,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,12,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,12,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,12,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,12,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,13,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,14,1,"{1, 2, 3, 4, 5, 6}"
2018,2,26,15,0,"{1, 2, 3, 4, 5, 6}"
2018,2,26,15,0,"{1, 2, 3, 4, 5, 6}"
